epoch,time(s),learning late,train_loss,validation_loss,validation_error(%)
00753,00048,00048
00754,00025,00025
00755,00063,00004
00756,00071,00071
00757,00008,00008
00758,00098,00098
00759,00067,00067
00760,00007,00007
00761,00085,00085
00762,00025,00025
00763,00096,00096
00764,00060,00060
00765,00080,00055
00766,00080,00080
00767,00058,00013
00768,00090,00090
00769,00054,00054
00770,00015,00015
00771,00076,00076
00772,00039,00039
00773,00095,00095
00774,00024,00024
00775,00007,00007
00776,00064,00064
00777,00070,00070
00778,00088,00088
00779,00081,00081
00780,00000,00000
00781,00012,00012
00782,00064,00064
00783,00008,00031
00784,00079,00079
00785,00086,00086
00786,00060,00060
00787,00022,00022
00788,00080,00038
00789,00082,00082
00790,00014,00014
00791,00048,00048
00792,00033,00033
00793,00055,00055
00794,00053,00053
00795,00016,00040
00796,00001,00001
00797,00058,00058
00798,00094,00094
00799,00070,00070
00800,00064,00029
00801,00010,00086
00802,00023,00023
00803,00046,00046
00804,00058,00058
00805,00099,00099
00806,00078,00078
00807,00010,00010
00808,00053,00053
00809,00037,00037
00810,00097,00097
00811,00065,00065
00812,00015,00015
00813,00077,00077
00814,00052,00052
00815,00063,00063
00816,00032,00032
00817,00006,00006
00818,00036,00036
00819,00006,00006
00820,00007,00007
00821,00037,00036
00822,00050,00074
00823,00081,00013
00824,00022,00022
00825,00073,00032
00826,00054,00054
00827,00083,00062
00828,00016,00084
00829,00057,00057
00830,00025,00025
00831,00011,00011
00832,00022,00062
00833,00085,00085
00834,00031,00031
00835,00026,00026
00836,00076,00016
00837,00096,00096
00838,00071,00071
00839,00090,00090
00840,00039,00039
00841,00020,00020
00842,00047,00047
00843,00035,00035
00844,00019,00019
00845,00052,00052
00846,00074,00066
00847,00032,00032
00848,00021,00053
00849,00053,00053
00850,00021,00021
00851,00098,00098
00852,00006,00006
00853,00088,00088
00854,00071,00071
00855,00038,00045
00856,00035,00098
00857,00055,00055
00858,00054,00099
00859,00024,00024
00860,00093,00093
00861,00099,00067
00862,00033,00033
00863,00016,00016
00864,00033,00033
00865,00009,00009
00866,00028,00010
00867,00065,00046
00868,00068,00068
00869,00024,00024
00870,00096,00096
00871,00022,00022
00872,00040,00040
00873,00063,00063
00874,00053,00053
00875,00010,00010
00876,00042,00014
00877,00041,00041
00878,00077,00077
00879,00054,00054
00880,00084,00084
00881,00020,00020
00882,00029,00029
00883,00076,00076
00884,00080,00036
00885,00054,00001
00886,00026,00026
00887,00045,00099
00888,00002,00002
00889,00033,00096
00890,00069,00069
00891,00036,00036
00892,00018,00018
00893,00090,00090
00894,00066,00066
00895,00047,00052
00896,00037,00037
00897,00099,00099
00898,00043,00097
00899,00012,00012
00900,00055,00055
00901,00015,00015
00902,00085,00085
00903,00031,00015
00904,00076,00016
00905,00033,00033
00906,00099,00099
00907,00003,00080
00908,00028,00028
00909,00069,00069
00910,00051,00051
00911,00072,00072
00912,00039,00039
00913,00008,00008
00914,00056,00056
00915,00052,00059
00916,00046,00015
00917,00021,00021
00918,00077,00077
00919,00045,00045
00920,00066,00021
00921,00029,00080
00922,00089,00089
00923,00037,00037
00924,00048,00048
00925,00096,00047
00926,00056,00056
00927,00065,00065
00928,00096,00096
00929,00014,00014
00930,00023,00052
00931,00002,00002
00932,00071,00060
00933,00009,00009
00934,00068,00068
00935,00022,00022
00936,00023,00023
00937,00031,00044
00938,00031,00019
00939,00054,00054
00940,00097,00097
00941,00071,00023
00942,00054,00054
00943,00062,00062
00944,00056,00056
00945,00023,00023
00946,00042,00042
00947,00081,00081
00948,00064,00066
00949,00022,00087
00950,00047,00047
00951,00096,00047
00952,00073,00045
00953,00042,00042
00954,00051,00051
00955,00010,00010
00956,00025,00035
00957,00071,00068
00958,00013,00013
00959,00055,00055
00960,00034,00034
00961,00050,00074
00962,00047,00047
00963,00055,00040
00964,00051,00051
00965,00006,00006
00966,00003,00003
00967,00076,00076
00968,00052,00052
00969,00053,00053
00970,00034,00034
00971,00060,00060
00972,00063,00063
00973,00028,00028
00974,00024,00024
00975,00036,00036
00976,00069,00069
00977,00082,00082
00978,00090,00090
00979,00070,00070
00980,00089,00075
00981,00077,00077
00982,00043,00043
00983,00043,00043
00984,00044,00078
00985,00081,00081
00986,00080,00080
00987,00066,00066
00988,00035,00035
00989,00084,00084
00990,00021,00021
00991,00049,00049
00992,00033,00096
00993,00015,00015
00994,00037,00037
00995,00035,00002
00996,00089,00089
00997,00036,00036
00998,00009,00009
00999,00053,00053
01000,00091,00091
01001,00097,00065
01002,00023,00067
01003,00094,00094
01004,00040,00040
01005,00072,00072
01006,00090,00090
01007,00086,00086
01008,00010,00085
01009,00095,00030
01010,00092,00092
01011,00025,00025
01012,00068,00060
01013,00011,00002
01014,00029,00029
01015,00057,00000
01016,00009,00009
01017,00037,00037
01018,00001,00001
01019,00050,00050
01020,00090,00090
01021,00027,00027
01022,00052,00052
01023,00063,00036
01024,00048,00048
01025,00071,00071
01026,00012,00012
01027,00097,00097
01028,00000,00000
01029,00003,00003
01030,00041,00041
01031,00021,00021
01032,00016,00016
01033,00051,00051
01034,00072,00072
01035,00090,00013
01036,00051,00063
01037,00081,00081
01038,00030,00073
01039,00055,00055
01040,00030,00030
01041,00016,00028
01042,00061,00010
01043,00084,00084
01044,00008,00008
01045,00006,00006
01046,00009,00009
01047,00026,00093
01048,00011,00002
01049,00078,00078
01050,00029,00026
01051,00016,00016
01052,00017,00017
01053,00039,00039
01054,00067,00067
01055,00020,00020
01056,00003,00003
01057,00081,00081
01058,00026,00026
01059,00096,00096
01060,00045,00045
01061,00015,00015
01062,00042,00029
01063,00057,00057
01064,00060,00060
01065,00049,00049
01066,00036,00036
01067,00023,00023
01068,00063,00063
01069,00027,00072
01070,00015,00019
01071,00041,00041
01072,00055,00055
01073,00014,00026
01074,00020,00025
01075,00049,00049
01076,00028,00028
01077,00020,00020
01078,00033,00033
01079,00007,00007
01080,00045,00045
01081,00007,00007
01082,00089,00089
01083,00001,00001
01084,00090,00090
01085,00042,00042
01086,00065,00015
01087,00023,00023
01088,00093,00093
01089,00096,00096
01090,00052,00059
01091,00029,00029
01092,00029,00029
01093,00075,00075
01094,00093,00093
01095,00048,00008
01096,00070,00070
01097,00048,00048
01098,00082,00082
01099,00084,00084
01100,00081,00081
01101,00055,00072
01102,00038,00038
01103,00064,00080
01104,00063,00063
01105,00076,00076
01106,00004,00004
01107,00054,00054
01108,00071,00060
01109,00001,00001
01110,00049,00049
01111,00001,00001
01112,00092,00092
01113,00077,00077
01114,00030,00030
01115,00098,00098
01116,00062,00062
01117,00025,00025
01118,00026,00026
01119,00065,00055
01120,00025,00025
01121,00021,00021
01122,00033,00025
01123,00082,00082
01124,00080,00080
01125,00019,00019
01126,00093,00093
01127,00011,00035
01128,00010,00061
01129,00081,00081
01130,00069,00069
01131,00009,00009
01132,00091,00091
01133,00047,00096
01134,00034,00034
01135,00071,00023
01136,00009,00009
01137,00000,00000
01138,00028,00028
01139,00062,00051
01140,00091,00091
01141,00065,00065
01142,00023,00033
01143,00005,00005
01144,00013,00013
01145,00052,00052
01146,00058,00058
01147,00065,00065
01148,00032,00032
01149,00037,00037
01150,00063,00063
01151,00061,00061
01152,00019,00019
01153,00002,00002
01154,00049,00049
01155,00064,00064
01156,00058,00058
01157,00065,00093
01158,00062,00062
01159,00047,00052
01160,00053,00053
01161,00041,00041
01162,00033,00033
01163,00008,00084
01164,00025,00022
01165,00067,00067
01166,00080,00044
01167,00095,00095
01168,00024,00024
01169,00046,00046
01170,00098,00098
01171,00031,00031
01172,00083,00083
01173,00016,00016
01174,00002,00002
01175,00047,00047
01176,00051,00051
01177,00031,00003
01178,00018,00018
01179,00060,00060
01180,00038,00038
01181,00095,00095
01182,00089,00089
01183,00035,00011
01184,00063,00063
01185,00015,00015
01186,00049,00049
01187,00063,00063
01188,00085,00085
01189,00037,00012
01190,00038,00038
01191,00066,00066
01192,00099,00099
01193,00072,00072
01194,00053,00083
01195,00012,00012
01196,00093,00093
01197,00051,00051
01198,00021,00021
01199,00052,00047
01200,00021,00021
01201,00043,00043
01202,00077,00077
01203,00055,00055
01204,00036,00036
01205,00057,00057
01206,00069,00069
01207,00005,00005
01208,00029,00029
01209,00041,00041
01210,00014,00014
01211,00041,00041
01212,00077,00077
01213,00058,00058
01214,00060,00060
01215,00026,00045
01216,00088,00088
01217,00019,00019
01218,00019,00019
01219,00048,00048
01220,00005,00005
01221,00081,00081
01222,00069,00069
01223,00077,00077
01224,00060,00060
01225,00088,00088
01226,00092,00092
01227,00031,00031
01228,00034,00034
01229,00036,00036
01230,00030,00030
01231,00036,00064
01232,00082,00082
01233,00088,00088
01234,00007,00007
01235,00038,00038
01236,00057,00057
01237,00054,00092
01238,00023,00023
01239,00046,00011
01240,00025,00041
01241,00080,00038
01242,00090,00090
01243,00076,00076
01244,00010,00028
01245,00007,00024
01246,00006,00006
01247,00084,00084
01248,00076,00076
01249,00034,00088
01250,00028,00028
01251,00098,00098
01252,00096,00096
01253,00032,00093
01254,00064,00064
01255,00045,00045
01256,00054,00054
01257,00026,00026
01258,00079,00079
01259,00070,00070
01260,00046,00046
01261,00089,00089
01262,00089,00089
01263,00064,00064
01264,00093,00093
01265,00039,00039
01266,00053,00053
01267,00063,00036
01268,00050,00050
01269,00056,00056
01270,00084,00084
01271,00046,00046
01272,00013,00013
01273,00005,00005
01274,00051,00051
01275,00005,00005
01276,00056,00056
01277,00068,00068
01278,00070,00070
01279,00092,00092
01280,00093,00093
01281,00065,00028
01282,00031,00018
01283,00037,00037
01284,00050,00050
01285,00081,00081
01286,00067,00067
01287,00041,00041
01288,00011,00035
01289,00099,00099
01290,00041,00041
01291,00079,00079
01292,00090,00090
01293,00059,00059
01294,00059,00059
01295,00011,00035
01296,00016,00016
01297,00017,00017
01298,00064,00064
01299,00090,00090
01300,00096,00096
01301,00003,00003
01302,00088,00088
01303,00003,00003
01304,00045,00045
01305,00000,00000
01306,00068,00068
01307,00033,00033
01308,00049,00049
01309,00000,00000
01310,00018,00018
01311,00022,00022
01312,00015,00072
01313,00004,00004
01314,00066,00066
01315,00005,00005
01316,00011,00046
01317,00079,00079
01318,00070,00070
01319,00009,00009
01320,00069,00049
01321,00034,00034
01322,00048,00048
01323,00071,00071
01324,00037,00037
01325,00042,00042
01326,00026,00006
01327,00091,00091
01328,00058,00058
01329,00021,00042
01330,00017,00017
01331,00001,00001
01332,00005,00005
01333,00065,00065
01334,00005,00005
01335,00080,00038
01336,00047,00047
01337,00038,00038
01338,00063,00063
01339,00061,00061
01340,00028,00028
01341,00099,00099
01342,00020,00020
01343,00088,00088
01344,00065,00050
01345,00053,00053
01346,00050,00097
01347,00059,00059
01348,00078,00078
01349,00098,00035
01350,00080,00050
01351,00006,00006
01352,00098,00098
01353,00049,00033
01354,00065,00065
01355,00023,00023
01356,00068,00068
01357,00026,00026
01358,00052,00096
01359,00017,00017
01360,00065,00065
01361,00047,00047
01362,00012,00012
01363,00094,00094
01364,00081,00081
01365,00076,00076
01366,00091,00091
01367,00072,00072
01368,00035,00035
01369,00018,00018
01370,00052,00096
01371,00092,00092
01372,00046,00098
01373,00019,00019
01374,00000,00000
01375,00043,00043
01376,00050,00050
01377,00043,00043
01378,00076,00044
01379,00073,00073
01380,00004,00004
01381,00053,00053
01382,00023,00037
01383,00008,00008
01384,00005,00025
01385,00052,00052
01386,00029,00029
01387,00044,00044
01388,00033,00012
01389,00038,00038
01390,00005,00005
01391,00025,00025
01392,00041,00041
01393,00081,00081
01394,00023,00023
01395,00068,00068
01396,00052,00059
01397,00081,00081
01398,00043,00043
01399,00048,00008
01400,00011,00011
01401,00018,00018
01402,00092,00092
01403,00005,00005
01404,00034,00034
01405,00048,00048
01406,00080,00080
01407,00037,00025
01408,00031,00031
01409,00008,00008
01410,00088,00088
01411,00010,00010
01412,00050,00050
01413,00076,00076
01414,00065,00050
01415,00095,00095
01416,00094,00094
01417,00070,00083
01418,00052,00052
01419,00044,00044
01420,00016,00016
01421,00099,00099
01422,00068,00068
01423,00028,00028
01424,00035,00015
01425,00047,00047
01426,00065,00034
01427,00057,00057
01428,00013,00013
01429,00022,00022
01430,00009,00009
01431,00086,00090
01432,00050,00050
01433,00034,00034
01434,00043,00043
01435,00020,00020
01436,00087,00087
01437,00091,00091
01438,00080,00080
01439,00009,00009
01440,00017,00017
01441,00019,00019
01442,00057,00057
01443,00014,00014
01444,00027,00027
01445,00046,00046
01446,00013,00013
01447,00044,00044
01448,00024,00024
01449,00010,00010
01450,00025,00084
01451,00064,00004
01452,00056,00056
01453,00029,00029
01454,00029,00029
01455,00051,00051
01456,00078,00078
01457,00062,00062
01458,00053,00053
01459,00017,00017
01460,00028,00028
01461,00028,00028
01462,00011,00011
01463,00065,00065
01464,00048,00048
01465,00013,00048
01466,00071,00012
01467,00095,00055
01468,00066,00066
01469,00098,00098
01470,00008,00008
01471,00094,00094
01472,00025,00025
01473,00070,00070
01474,00054,00054
01475,00012,00012
01476,00086,00086
01477,00055,00003
01478,00076,00076
01479,00013,00013
01480,00011,00002
01481,00007,00007
01482,00091,00091
01483,00055,00055
01484,00045,00045
01485,00051,00051
01486,00053,00053
01487,00028,00028
01488,00009,00009
01489,00087,00087
01490,00013,00013
01491,00030,00030
01492,00058,00058
01493,00078,00061
01494,00031,00031
01495,00092,00070
01496,00039,00039
01497,00031,00003
01498,00096,00047
01499,00034,00034
01500,00026,00026
01501,00025,00050
01502,00059,00059
01503,00064,00064
01504,00037,00037
01505,00092,00092
01506,00014,00014
01507,00026,00026
01508,00037,00037
01509,00094,00094
01510,00029,00029
01511,00015,00015
01512,00026,00063
01513,00024,00007
01514,00032,00032
01515,00009,00009
01516,00043,00043
01517,00012,00012
01518,00027,00027
01519,00078,00078
01520,00097,00097
01521,00072,00055
01522,00046,00011
01523,00069,00069
01524,00066,00066
01525,00075,00031
01526,00020,00020
01527,00054,00054
01528,00003,00045
01529,00086,00086
01530,00084,00084
01531,00072,00055
01532,00064,00003
01533,00006,00006
01534,00054,00054
01535,00069,00069
01536,00047,00047
01537,00062,00062
01538,00057,00057
01539,00085,00085
01540,00095,00030
01541,00016,00016
01542,00002,00011
01543,00082,00082
01544,00065,00065
01545,00059,00059
01546,00090,00081
01547,00039,00039
01548,00079,00079
01549,00025,00025
01550,00048,00044
01551,00099,00016
01552,00023,00023
01553,00017,00017
01554,00076,00049
01555,00071,00069
01556,00074,00074
01557,00063,00063
01558,00028,00010
01559,00056,00056
01560,00043,00043
01561,00082,00022
01562,00011,00011
01563,00009,00009
01564,00017,00017
01565,00031,00031
01566,00052,00052
01567,00096,00052
01568,00036,00036
01569,00058,00058
01570,00079,00079
01571,00042,00042
01572,00078,00032
01573,00015,00015
01574,00015,00015
01575,00079,00079
01576,00056,00056
01577,00003,00003
01578,00077,00077
01579,00057,00057
01580,00005,00005
01581,00076,00076
01582,00084,00084
01583,00052,00047
01584,00079,00079
01585,00064,00064
01586,00003,00003
01587,00022,00022
01588,00084,00084
01589,00015,00015
01590,00083,00083
01591,00019,00019
01592,00064,00064
01593,00061,00061
01594,00033,00033
01595,00016,00016
01596,00076,00076
01597,00096,00096
01598,00087,00087
01599,00070,00092
01600,00039,00039
01601,00060,00060
01602,00059,00059
01603,00080,00074
01604,00029,00027
01605,00068,00068
01606,00072,00007
01607,00023,00023
01608,00042,00042
01609,00047,00047
01610,00002,00002
01611,00020,00020
01612,00080,00080
01613,00024,00024
01614,00017,00017
01615,00012,00012
01616,00004,00055
01617,00013,00013
01618,00017,00017
01619,00032,00067
01620,00021,00021
01621,00042,00042
01622,00021,00021
01623,00046,00046
01624,00079,00079
01625,00021,00021
01626,00061,00061
01627,00065,00064
01628,00041,00041
01629,00016,00016
01630,00040,00040
01631,00054,00054
01632,00054,00070
01633,00065,00065
01634,00084,00084
01635,00064,00064
01636,00037,00037
01637,00052,00059
01638,00092,00092
01639,00071,00071
01640,00017,00017
01641,00047,00096
01642,00094,00094
01643,00039,00039
01644,00093,00093
01645,00079,00079
01646,00034,00034
01647,00026,00026
01648,00033,00033
01649,00062,00024
01650,00013,00012
01651,00053,00053
01652,00088,00088
01653,00020,00020
